1604.8411285688262, 149.54167659467112
2643.28142739008, 65.06860835073655
2996.507211235231, 74.4186861395714
4293.200835353975, 48.095925546974684
4787.7079624931675, 61.29690106101171
4992.094972458548, 35.20119977013752
5303.026055755674, 67.28734214472931
5332.291476866582, 80.58502810209262
5718.90899407123, 52.23415140089983
8087.143117440118, 32.340532888558755
8347.86325984274, 60.00252288113026
7864.008297475716, 40.14744838605691
8024.844772730458, 52.3091370344934
7639.572792128612, 64.03002228545003
7296.909470615443, 49.13451161226121
7509.840638008606, 42.438364612387375
6680.990090683561, 36.51309795786793
6629.971827827379, 42.06694044598936
6639.323307216841, 51.488499866847974
6861.830210099934, 51.44224704612671
1384.1058488794206, 252.69177400591474
2190.8671703084924, 156.62606696847797
2304.4080339747998, 128.3319550927159
3319.34629346714, 84.32940417957309
4007.2294560387963, 82.5234417705019
3988.1228362790307, 68.66932036385558
4563.4070108063415, 83.5164758153812
4157.099807980713, 105.21956073836321
5928.879980938232, 82.12398559154553
5736.670077228194, 82.71826425778241
5536.185123410935, 60.58699034297169
6333.527688620405, 80.93122345718814
6648.585084166119, 62.01872538438897
6366.156951238315, 52.65393078896099
7215.011142724992, 61.34665788330278
7993.650749155536, 62.84777215580195
7831.69299339846, 64.5444097158956
7853.131876603081, 49.57321260879928
7964.519881704907, 47.88708705341503
4979.514205222365, 65.69161982984568
4908.671703084924, 66.26066968478003
5111.623474007316, 57.90362594082444
5555.157189510421, 76.10411089464168
5464.176489551068, 75.56869945477737
7002.393933872482, 64.16247354478818
6193.0536672880435, 67.10233086184425
6273.96526833644, 67.08551165430924
6354.876869384839, 67.06869244677424
6931.551431735042, 64.73152339972253
6364.8562658556075, 68.72958919085596
